what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1293047125486
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1293047125487
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1293047125488
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1293047125515
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1293047125515
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1293047125535
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1293047125536
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1293047125537
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1293047125538
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1293047125605
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1293047125627
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1293047125637
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1293047125637
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1293047125638
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1293047125657
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1293047125658
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1293047125658
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1293047125658
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1293047125670
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1293047125682
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1293047125695
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1293047125698
os,sysinfo,,,"linux",1293047125702
arch,sysinfo,,,"x86",1293047125702
ws,sysinfo,,,"gtk",1293047125702
locale,sysinfo,,,"es_US",1293047125702
processors,sysinfo,,,"2",1293047125702
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1293047125702
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1293047125702
java.specification.name,sysinfo,,,"Java Platform API Specification",1293047125702
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1293047125702
java.specification.version,sysinfo,,,"1.6",1293047125702
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1293047125702
java.version,sysinfo,,,"1.6.0_18",1293047125702
java.vm.info,sysinfo,,,"mixed mode, sharing",1293047125702
java.vm.name,sysinfo,,,"OpenJDK Client VM",1293047125702
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1293047125702
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1293047125702
java.vm.specification.version,sysinfo,,,"1.0",1293047125702
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1293047125702
java.vm.version,sysinfo,,,"16.0-b13",1293047125702
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1293047125786
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1293047125817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047133005
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047203601
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047206783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047292733
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1293047299543
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1293047299780
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1293047299802
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1293047299828
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293047304683
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293047304934
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.gnu.ui",1293047305059
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047305337
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047307123
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1293047329560
error,log,,,"Unable to get CElement for Macro",1293047329696
error,log,,,"Unable to get CElement for Macro",1293047329711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293047329795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047344726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1293047355530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1293047356814
error,log,,,"Unable to get CElement for Macro",1293047418495
error,log,,,"Unable to get CElement for Macro",1293047418496
error,log,,,"Unable to get CElement for Macro",1293047418496
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293047418528
error,log,,,"Unable to get CElement for Macro",1293047453844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293047453862
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1293047462987
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1293047463338
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1293047467372
error,log,,,"Unable to get CElement for Macro",1293047474741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293047474759
error,log,,,"Unable to get CElement for Macro",1293047497541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1293047497567
